name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City,USA",2017-06-01T00:00:00,20.4,20.4,16.2,76.8,0,0,,0,0,30.2,20.8,40,1014.2,5.1,15.6,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-01T01:00:00,18.2,18.2,14.9,80.88,0,0,,0,0,,17.2,43,1014.6,3.6,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-01T02:00:00,17.7,17.7,13.3,75.28,0,0,,0,0,,14,33,1014.2,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-01T03:00:00,17,17,13.8,81.41,0,0,,0,0,,5,56,1014.8,1.9,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-01T04:00:00,17,17,13.9,81.83,0,0,,0,0,,10.5,43,1014.2,51.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-01T05:00:00,16.5,16.5,13.9,84.32,0,0,,0,0,,6.7,28,1014.2,27.1,16,6,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-01T06:00:00,16.5,16.5,13.9,84.23,0,0,,0,0,,5,41,1014.5,1,15.8,109.5,0.4,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-01T07:00:00,16.7,16.7,14.4,86.18,0,0,,0,0,,4.8,159,1014.8,1.5,16,288.4,1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-01T08:00:00,16.8,16.8,15.6,92.63,0,0,,0,0,,10.2,235,1015.1,28.3,8.9,483.3,1.7,5,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-01T09:00:00,19,19,15.6,81,0,0,,0,0,,6.9,260,1014.3,79,11.8,664.8,2.4,7,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-01T10:00:00,19.5,19.5,16,80.16,0,0,,0,0,,5.2,69,1014.5,33.8,13.3,804.5,2.9,8,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-01T11:00:00,23.2,23.2,15.4,61.54,0,0,,0,0,,9.4,245,1014.1,0.8,16,916.3,3.3,9,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-01T12:00:00,24.9,24.9,14.3,51.67,0.178,100,rain,0,0,57.2,7,247,1013.8,1.4,11.5,970.8,3.5,10,,Rain,rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-01T13:00:00,25.5,25.5,11.2,40.85,0.624,100,rain,0,0,73,17.4,249,1013.1,8.9,16,960.3,3.5,10,,Rain,rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-01T14:00:00,25.1,25.1,10.4,39.64,0,0,,0,0,33.5,27.9,255,1012.4,48.2,16,884.3,3.2,9,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-01T15:00:00,26.1,26.1,9.8,35.95,0,0,,0,0,,22.3,256,1012.1,33.5,14.2,724.5,2.6,7,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-01T16:00:00,25.7,25.7,9.2,35.19,2.409,100,rain,0,0,76.4,23.6,262,1011.8,31.7,16,516.3,1.9,5,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-01T17:00:00,26.5,26.5,8.2,31.54,0,0,,0,0,29.7,20.4,271,1011.8,46.1,16,388.3,1.4,4,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-01T18:00:00,26.1,26.1,8.8,33.69,0,0,,0,0,37.1,18,270,1011.8,35.2,16,244.3,0.9,2,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-01T19:00:00,25,25,8.4,35.02,0,0,,0,0,,17.9,274,1012.2,33.2,16,82.8,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-01T20:00:00,23.8,23.8,8.2,36.87,0,0,,0,0,,0.6,280,1012.4,27.5,16,1.9,0,0,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-01T21:00:00,22.8,22.8,8.2,39.14,0,0,,0,0,,15.8,270,1013.1,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-01T22:00:00,22.2,22.2,8.1,40.59,0,0,,0,0,,14.1,269,1013.8,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-01T23:00:00,21.3,21.3,8.6,44.22,0,0,,0,0,27.7,12.6,259,1014.1,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-02T00:00:00,20.7,20.7,8.7,45.88,0,0,,0,0,,11.1,267,1013.8,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-02T01:00:00,20,20,7.8,45.21,0,0,,0,0,44.6,5.9,185,1014.6,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-02T02:00:00,18.4,18.4,9.1,54.91,0,0,,0,0,,12.7,53,1014.9,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-02T03:00:00,17.8,17.8,8.3,53.73,0,0,,0,0,,7.5,20,1015.2,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-02T04:00:00,17.1,17.1,7.7,54.25,0,0,,0,0,,5.2,203,1015.6,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-02T05:00:00,16.5,16.5,8.2,57.84,0,0,,0,0,,6.9,56,1015.5,1.4,16,6.6,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-02T06:00:00,16.4,16.4,7.8,56.65,0,0,,0,0,,4.8,93,1015.6,0.8,16,118.5,0.4,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-02T07:00:00,16.1,16.1,7.1,55.04,0,0,,0,0,,8.4,276,1015.8,0.8,16,307.1,1.1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-02T08:00:00,16.8,16.8,7.1,52.81,0,0,,0,0,83.2,6.7,257,1015.8,0.8,16,504.5,1.8,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-02T09:00:00,18,18,6.6,47.54,0,0,,0,0,,9,269,1015.8,1.4,16,685.3,2.5,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-02T10:00:00,21,21,8.6,44.8,0,0,,0,0,,10.9,230,1015.8,1,16,833,3,8,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-02T11:00:00,21.6,21.6,7.1,39.17,0,0,,0,0,,12.7,220,1015.1,1.5,16,930.8,3.4,9,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-02T12:00:00,23.7,23.7,8.1,36.9,0,0,,0,0,,14.6,220,1014.8,1,16,981.8,3.5,10,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-02T13:00:00,23.3,23.3,9.1,40.37,0,0,,0,0,29.5,18.2,251,1013.8,5.4,14.2,971.8,3.5,10,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-02T14:00:00,23.8,23.8,7.2,34.52,0,0,,0,0,69.3,24.6,259,1012.8,35.2,16,887.8,3.2,9,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-02T15:00:00,23.7,23.7,7.1,34.46,0,0,,0,0,49.9,22.2,270,1012.2,66.6,16,611.3,2.2,6,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-02T16:00:00,24.9,24.9,4.3,26.42,0.178,100,rain,0,0,66.1,11.9,350,1011.8,50,16,560,2,6,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-02T17:00:00,24.9,24.9,5,27.66,0.024,100,rain,0,0,43.5,9.7,300,1011.8,30.3,16,348.4,1.3,3,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-02T18:00:00,25.4,25.4,3.5,24.24,0,0,,0,0,40.5,7.1,300,1012.1,1,16,240.1,0.9,2,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-02T19:00:00,22.8,22.8,5.5,32.51,0,0,,0,0,37.3,10.7,352,1012.5,0,16,80.9,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-02T20:00:00,22.1,22.1,5.5,34.01,0,0,,0,0,35.3,6,106,1013.2,0,16,2.2,0,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-02T21:00:00,20.6,20.6,5.9,38.36,0,0,,0,0,,6,340,1013.9,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-02T22:00:00,20,20,5.9,39.92,0,0,,0,0,,9.3,116,1014.8,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-02T23:00:00,18.8,18.8,6.8,45.57,0,0,,0,0,,7.9,340,1015.2,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-03T00:00:00,17.8,17.8,5.4,44.15,0,0,,0,0,,7.5,360,1015.5,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-03T01:00:00,17.1,17.1,5.4,46.23,0,0,,0,0,,6.9,352,1015.2,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-03T02:00:00,16.5,16.5,6.4,51.08,0,0,,0,0,,6.7,257,1015.1,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-03T03:00:00,16.1,16.1,6.4,52.62,0,0,,0,0,,5.5,271,1015.2,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-03T04:00:00,16,16,6.5,53.36,0,0,,0,0,,0.3,341,1015.1,1.4,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-03T05:00:00,15.6,15.6,7.6,58.99,0,0,,0,0,,6.7,248,1015.1,2.6,16,6.8,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-03T06:00:00,15.7,15.7,7.5,58.41,0,0,,0,0,,8.5,282,1014.9,2.6,16,92.3,0.3,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-03T07:00:00,16.2,16.2,7.6,56.92,0,0,,0,0,,10.2,264,1015.8,5.5,16,124,0.4,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-03T08:00:00,14.2,14.2,9.9,75.17,0.47,100,rain,0,0,51.8,10,270,1016.5,98.1,15.8,181,0.7,2,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-03T09:00:00,14.4,14.4,9.3,71.8,0.624,100,rain,0,0,72,17.2,268,1015.8,53.1,16,243.7,0.9,2,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-03T10:00:00,14.5,14.5,9.9,74.2,0,0,,0,0,29.5,16.4,262,1015.5,53.1,16,336.1,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-03T11:00:00,18.2,18.2,10,58.74,0,0,,0,0,33.5,12.6,261,1015.1,1.4,16,738.5,2.7,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-03T12:00:00,20.9,20.9,8.6,45.12,0,0,,0,0,38.9,5.9,330,1014.8,9.6,16,936.5,3.4,9,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-03T13:00:00,21.5,21.5,7,39.11,0,0,,0,0,38.9,6.1,350,1014.5,82.9,16,931,3.4,9,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-03T14:00:00,22.6,22.6,5,31.72,0,0,,0,0,37.1,11.5,261,1014.2,50.1,16,824.5,3,8,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-03T15:00:00,23.6,23.6,5.4,30.88,0,0,,0,0,37.4,12.9,281,1014.1,34.8,16,791.3,2.8,8,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-03T16:00:00,24.7,24.7,5.4,28.85,0,0,,0,0,40.7,8,310,1013.9,35.2,16,657,2.4,7,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-03T17:00:00,24.8,24.8,5.8,29.57,0.178,100,rain,0,0,50.6,11.9,290,1013.8,5.4,16,477.3,1.7,5,,Rain,rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-03T18:00:00,24.8,24.8,4.9,27.76,0,0,,0,0,,9.5,320,1013.8,0.8,16,282.3,1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-03T19:00:00,22.8,22.8,6.4,34.67,0,0,,0,0,,11.4,310,1014.1,0.8,16,97.6,0.4,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-03T20:00:00,22.1,22.1,5.5,33.93,0,0,,0,0,,1.8,305,1014.8,0.8,16,2.4,0,0,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-03T21:00:00,21.6,21.6,5.5,35.11,0,0,,0,0,,1.2,320,1015.1,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-03T22:00:00,20.7,20.7,5,35.89,0,0,,0,0,,1.1,320,1015.8,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-03T23:00:00,19.4,19.4,9.5,52.83,0,0,,0,0,,0.3,345,1015.8,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-04T00:00:00,19.3,19.3,6.9,44.61,0,0,,0,0,,5.3,341,1015.9,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-04T01:00:00,18.8,18.8,5.6,41.92,0,0,,0,0,,0.7,317,1016.3,0.8,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-04T02:00:00,17.8,17.8,5.5,44.52,0,0,,0,0,,7.5,272,1016.5,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-04T03:00:00,17.1,17.1,6.4,49.23,0,0,,0,0,,7.4,33,1016.8,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-04T04:00:00,16.5,16.5,5.6,48.31,0,0,,0,0,,8.4,276,1016.8,0,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-04T05:00:00,16,16,6.1,52.04,0,0,,0,0,,6.9,266,1016.8,0,16,7.6,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-04T06:00:00,14.9,14.9,7.6,61.3,0,0,,0,0,,8.5,266,1017.2,0.8,16,126.1,0.5,1,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-04T07:00:00,15.7,15.7,8.2,60.9,0,0,,0,0,,0.3,345,1016.9,1,16,317,1.1,3,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-04T08:00:00,16.3,16.3,7,54.4,0,0,,0,0,,6.9,257,1016.9,1,16,514.5,1.9,5,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-04T09:00:00,17.4,17.4,6.6,49.23,0,0,,0,0,,4.8,267,1017.2,1,16,690.8,2.5,7,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-04T10:00:00,20.6,20.6,7.7,43.35,0,0,,0,0,,8.6,279,1016.8,1,16,632,2.3,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-04T11:00:00,20.6,20.6,8.2,44.91,0,0,,0,0,,8.7,244,1016.5,1,16,550,2,6,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-04T12:00:00,20,20,7.1,43.22,0,0,,0,0,,10.9,171,1016.2,65.7,16,635.3,2.3,6,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-04T13:00:00,19.2,19.2,8.3,49.1,0,0,,0,0,,10.5,208,1015.5,82.1,16,852,3.1,9,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-04T14:00:00,18.7,18.7,9.9,56.74,0,0,,0,0,,7.2,106,1015.6,87.2,16,832.3,3,8,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-04T15:00:00,17.1,17.1,11.1,67.49,0,0,,0,0,,7.4,120,1014.7,88.3,16,553,2,6,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-04T16:00:00,18.1,18.1,12.1,68.01,0.48,100,rain,0,0,66.6,7.5,155,1014.2,88.3,15.8,294.1,1.1,3,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-04T17:00:00,18.2,18.2,10.8,62.19,0.019,100,rain,0,0,,11,140,1013.1,56.1,16,276.5,1,3,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-04T18:00:00,18.2,18.2,11.6,65.37,0,0,,0,0,,10.9,153,1012.1,88.3,16,103.3,0.4,1,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-04T19:00:00,17.8,17.8,13.7,77.2,0,0,,0,0,,9.3,168,1011.8,100,16,30.6,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-04T20:00:00,17.8,17.8,14.2,79.62,0,0,,0,0,,5.1,60,1012.2,100,16,1.4,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-04T21:00:00,17.1,17.1,14.3,83.2,0,0,,0,0,,11.1,43,1011.5,67.7,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-04T22:00:00,17,17,14.2,83.72,0,0,,0,0,,12.6,35,1011.5,37.7,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-04T23:00:00,17.6,17.6,14.2,80.56,0,0,,0,0,,10.8,19,1010.8,14,16,0,0,0,,Clear,clear-night,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-05T00:00:00,17.7,17.7,14.3,80.43,0,0,,0,0,,5.7,50,1010.2,92.2,16,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-05T01:00:00,16.5,16.5,14.3,86.9,0.771,100,rain,0,0,,14,32,1010.2,66.8,15,0,0,0,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-05T02:00:00,16,16,14.3,89.49,0.223,100,rain,0,0,,13.6,38,1009.1,88.8,15.5,0,0,0,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-05T03:00:00,16,16,15,93.71,0.178,100,rain,0,0,,0.3,27,1009.1,91.8,15,0,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-05T04:00:00,14.7,14.7,14,95.49,0.3,100,rain,0,0,,8,52,1007.7,100,7.3,0,0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-05T05:00:00,16,16,15,93.38,3.122,100,rain,0,0,,12.7,50,1007.4,93,15.1,1.4,0,0,,"Rain, Overcast",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-05T06:00:00,16,16,15,93.38,0,0,,0,0,,5.6,84,1007.7,94.8,15.1,28.4,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-05T07:00:00,16.1,16.1,15.6,96.63,0.178,100,rain,0,0,,7.5,57,1008.1,52.7,10.5,110.9,0.4,1,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-05T08:00:00,16.6,16.6,16.1,96.72,0,0,,0,0,,9.1,79,1008,91.8,9.4,194.5,0.7,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-05T09:00:00,17.1,17.1,15.6,90.82,0,0,,0,0,,10.4,48,1008.4,100,9.5,231,0.8,2,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-05T10:00:00,17.7,17.7,15.6,87.25,0,0,,0,0,,13,61,1008.5,100,9.5,315.3,1.1,3,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-05T11:00:00,18.7,18.7,15.6,82.23,0,0,,0,0,,14.5,59,1008.5,9.9,12.4,381.8,1.4,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-05T12:00:00,19.2,19.2,16.1,82.09,0,0,,0,0,,10.9,28,1008.1,26.7,12.3,404.6,1.5,4,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-05T13:00:00,19.3,19.3,16.1,81.89,0,0,,0,0,,14.6,64,1007.8,4.2,10.6,365.1,1.3,4,,Clear,clear-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-05T14:00:00,19.2,19.2,15.6,79.58,0,0,,0,0,,13.7,57,1008.1,55.4,10.6,333.5,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-05T15:00:00,19.2,19.2,16.1,81.88,0.178,100,rain,0,0,76,13.1,51,1007.7,10.8,12.5,300.4,1.1,3,,Rain,rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-05T16:00:00,19.9,19.9,16.1,78.68,0,0,,0,0,,11,40,1007.1,70.7,11.1,249.6,0.9,2,,Partially cloudy,partly-cloudy-day,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-05T17:00:00,19.9,19.9,17,83.37,0.178,100,rain,0,0,,8.1,98,1007.1,46.6,10,153.1,0.6,2,,"Rain, Partially cloudy",rain,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-05T18:00:00,19.2,19.2,16.1,82.01,0,0,,0,0,33.5,12.8,41,1006.8,100,15.6,73.7,0.3,1,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-05T19:00:00,18.8,18.8,16.5,86.84,0,0,,0,0,,14,50,1007.1,100,11.1,28,0.1,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-05T20:00:00,17.2,17.2,15.7,90.8,0,0,,0,0,,20.4,72,1007.4,100,10.8,0.8,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-05T21:00:00,16.7,16.7,15.7,93.46,0,0,,0,0,,19.2,75,1007.1,100,15.5,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-05T22:00:00,17.1,17.1,15.6,90.67,0,0,,0,0,,20.7,50,1006.8,100,15.3,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-05T23:00:00,17.1,17.1,15.6,91.01,0,0,,0,0,,16.4,40,1007.1,100,14.7,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-06T00:00:00,16.1,16.1,15.5,96.23,0,0,,0,0,33.5,18.4,33,1007.1,100,8.1,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-06T01:00:00,15.5,15.5,14.3,92.29,0,0,,0,0,33.5,22.6,33,1006.4,100,10.6,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
"New York City,USA",2017-06-06T02:00:00,15,15,13.4,89.94,0,0,,0,0,,28.8,42,1006.4,100,15.7,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,72503014732"
"New York City,USA",2017-06-06T03:00:00,14.3,14.3,13.3,93.71,0,0,,0,0,,23.8,43,1006.1,100,11,0,0,0,,Overcast,cloudy,"72505394728,72055399999,KLGA,KNYC,72503014732"
